"period","site","dens","spp","norm"
20,"6_39R",NA,"pat",NA
21,"6_39R",NA,"pat",NA
22,"6_39R",NA,"pat",NA
23,"6_39R",NA,"pat",NA
24,"6_39R",NA,"pat",NA
25,"6_39R",NA,"pat",NA
26,"6_39R",NA,"pat",NA
27,"6_39R",NA,"pat",NA
28,"6_39R",NA,"pat",NA
29,"6_39R",NA,"pat",NA
30,"6_39R",NA,"pat",NA
31,"6_39R",NA,"pat",NA
32,"6_39R",NA,"pat",NA
33,"6_39R",NA,"pat",NA
34,"6_39R",NA,"pat",NA
35,"6_39R",NA,"pat",NA
36,"6_39R",NA,"pat",NA
37,"6_39R",NA,"pat",NA
38,"6_39R",NA,"pat",NA
39,"6_39R",NA,"pat",NA
40,"6_39R",NA,"pat",NA
41,"6_39R",NA,"pat",NA
42,"6_39R",NA,"pat",NA
43,"6_39R",NA,"pat",NA
44,"6_39R",NA,"pat",NA
45,"6_39R",NA,"pat",NA
46,"6_39R",NA,"pat",NA
47,"6_39R",NA,"pat",NA
48,"6_39R",NA,"pat",NA
49,"6_39R",NA,"pat",NA
50,"6_39R",NA,"pat",NA
51,"6_39R",NA,"pat",NA
52,"6_39R",NA,"pat",NA
53,"6_39R",NA,"pat",NA
54,"6_39R",NA,"pat",NA
55,"6_39R",NA,"pat",NA
56,"6_39R",NA,"pat",NA
57,"6_39R",NA,"pat",NA
58,"6_39R",NA,"pat",NA
59,"6_39R",NA,"pat",NA
60,"6_39R",NA,"pat",NA
61,"6_39R",NA,"pat",NA
62,"6_39R",NA,"pat",NA
63,"6_39R",NA,"pat",NA
1,"6_39R",0,"pis",-0.447213595499958
2,"6_39R",0.05,"pis",1.78885438199983
3,"6_39R",0,"pis",-0.447213595499958
4,"6_39R",0,"pis",-0.447213595499958
5,"6_39R",0,"pis",-0.447213595499958
6,"6_39R",NA,"pis",NA
7,"6_39R",NA,"pis",NA
8,"6_39R",NA,"pis",NA
9,"6_39R",NA,"pis",NA
10,"6_39R",NA,"pis",NA
11,"6_39R",NA,"pis",NA
12,"6_39R",NA,"pis",NA
13,"6_39R",NA,"pis",NA
14,"6_39R",NA,"pis",NA
15,"6_39R",NA,"pis",NA
16,"6_39R",NA,"pis",NA
17,"6_39R",NA,"pis",NA
18,"6_39R",NA,"pis",NA
19,"6_39R",NA,"pis",NA
20,"6_39R",NA,"pis",NA
21,"6_39R",NA,"pis",NA
22,"6_39R",NA,"pis",NA
23,"6_39R",NA,"pis",NA
24,"6_39R",NA,"pis",NA
25,"6_39R",NA,"pis",NA
26,"6_39R",NA,"pis",NA
27,"6_39R",NA,"pis",NA
28,"6_39R",NA,"pis",NA
29,"6_39R",NA,"pis",NA
30,"6_39R",NA,"pis",NA
31,"6_39R",NA,"pis",NA
32,"6_39R",NA,"pis",NA
33,"6_39R",NA,"pis",NA
34,"6_39R",NA,"pis",NA
35,"6_39R",NA,"pis",NA
36,"6_39R",NA,"pis",NA
37,"6_39R",NA,"pis",NA
38,"6_39R",NA,"pis",NA
39,"6_39R",NA,"pis",NA
40,"6_39R",NA,"pis",NA
41,"6_39R",NA,"pis",NA
42,"6_39R",NA,"pis",NA
43,"6_39R",NA,"pis",NA
44,"6_39R",NA,"pis",NA
45,"6_39R",NA,"pis",NA
46,"6_39R",NA,"pis",NA
47,"6_39R",NA,"pis",NA
48,"6_39R",NA,"pis",NA
49,"6_39R",NA,"pis",NA
50,"6_39R",NA,"pis",NA
51,"6_39R",NA,"pis",NA
52,"6_39R",NA,"pis",NA
53,"6_39R",NA,"pis",NA
54,"6_39R",NA,"pis",NA
55,"6_39R",NA,"pis",NA
56,"6_39R",NA,"pis",NA
57,"6_39R",NA,"pis",NA
58,"6_39R",NA,"pis",NA
59,"6_39R",NA,"pis",NA
60,"6_39R",NA,"pis",NA
61,"6_39R",NA,"pis",NA
62,"6_39R",NA,"pis",NA
63,"6_39R",NA,"pis",NA
1,"6_39R",0.1,"pter",-0.271225401448324
2,"6_39R",0.05,"pter",-0.610257153258729
3,"6_39R",0.05,"pter",-0.610257153258729
4,"6_39R",0.1,"pter",-0.271225401448324
5,"6_39R",0.4,"pter",1.76296510941411
6,"6_39R",NA,"pter",NA
7,"6_39R",NA,"pter",NA
8,"6_39R",NA,"pter",NA
9,"6_39R",NA,"pter",NA
10,"6_39R",NA,"pter",NA
11,"6_39R",NA,"pter",NA
12,"6_39R",NA,"pter",NA
13,"6_39R",NA,"pter",NA
14,"6_39R",NA,"pter",NA
15,"6_39R",NA,"pter",NA
16,"6_39R",NA,"pter",NA
17,"6_39R",NA,"pter",NA
18,"6_39R",NA,"pter",NA
19,"6_39R",NA,"pter",NA
20,"6_39R",NA,"pter",NA
21,"6_39R",NA,"pter",NA
22,"6_39R",NA,"pter",NA
23,"6_39R",NA,"pter",NA
24,"6_39R",NA,"pter",NA
25,"6_39R",NA,"pter",NA
26,"6_39R",NA,"pter",NA
27,"6_39R",NA,"pter",NA
28,"6_39R",NA,"pter",NA
29,"6_39R",NA,"pter",NA
30,"6_39R",NA,"pter",NA
31,"6_39R",NA,"pter",NA
32,"6_39R",NA,"pter",NA
33,"6_39R",NA,"pter",NA
34,"6_39R",NA,"pter",NA
35,"6_39R",NA,"pter",NA
36,"6_39R",NA,"pter",NA
37,"6_39R",NA,"pter",NA
38,"6_39R",NA,"pter",NA
39,"6_39R",NA,"pter",NA
40,"6_39R",NA,"pter",NA
41,"6_39R",NA,"pter",NA
42,"6_39R",NA,"pter",NA
43,"6_39R",NA,"pter",NA
44,"6_39R",NA,"pter",NA
45,"6_39R",NA,"pter",NA
46,"6_39R",NA,"pter",NA
47,"6_39R",NA,"pter",NA
48,"6_39R",NA,"pter",NA
49,"6_39R",NA,"pter",NA
50,"6_39R",NA,"pter",NA
51,"6_39R",NA,"pter",NA
52,"6_39R",NA,"pter",NA
53,"6_39R",NA,"pter",NA
54,"6_39R",NA,"pter",NA
55,"6_39R",NA,"pter",NA
56,"6_39R",NA,"pter",NA
57,"6_39R",NA,"pter",NA
58,"6_39R",NA,"pter",NA
59,"6_39R",NA,"pter",NA
60,"6_39R",NA,"pter",NA
61,"6_39R",NA,"pter",NA
62,"6_39R",NA,"pter",NA
63,"6_39R",NA,"pter",NA
1,"6_39R",0,"purp",-1.62388528080691
2,"6_39R",1.2,"purp",-0.14762593461881
3,"6_39R",1.45,"purp",0.159928095837044
4,"6_39R",1.9,"purp",0.713525350657582
5,"6_39R",2.05,"purp",0.898057768931095
6,"6_39R",NA,"purp",NA
7,"6_39R",NA,"purp",NA
8,"6_39R",NA,"purp",NA
9,"6_39R",NA,"purp",NA
10,"6_39R",NA,"purp",NA
11,"6_39R",NA,"purp",NA
12,"6_39R",NA,"purp",NA
13,"6_39R",NA,"purp",NA
14,"6_39R",NA,"purp",NA
15,"6_39R",NA,"purp",NA
16,"6_39R",NA,"purp",NA
17,"6_39R",NA,"purp",NA
18,"6_39R",NA,"purp",NA
19,"6_39R",NA,"purp",NA
20,"6_39R",NA,"purp",NA
21,"6_39R",NA,"purp",NA
22,"6_39R",NA,"purp",NA
23,"6_39R",NA,"purp",NA
24,"6_39R",NA,"purp",NA
25,"6_39R",NA,"purp",NA
26,"6_39R",NA,"purp",NA
27,"6_39R",NA,"purp",NA
28,"6_39R",NA,"purp",NA
29,"6_39R",NA,"purp",NA
30,"6_39R",NA,"purp",NA
31,"6_39R",NA,"purp",NA
32,"6_39R",NA,"purp",NA
33,"6_39R",NA,"purp",NA
34,"6_39R",NA,"purp",NA
35,"6_39R",NA,"purp",NA
36,"6_39R",NA,"purp",NA
37,"6_39R",NA,"purp",NA
38,"6_39R",NA,"purp",NA
39,"6_39R",NA,"purp",NA
40,"6_39R",NA,"purp",NA
41,"6_39R",NA,"purp",NA
42,"6_39R",NA,"purp",NA
43,"6_39R",NA,"purp",NA
44,"6_39R",NA,"purp",NA
45,"6_39R",NA,"purp",NA
46,"6_39R",NA,"purp",NA
47,"6_39R",NA,"purp",NA
48,"6_39R",NA,"purp",NA
49,"6_39R",NA,"purp",NA
50,"6_39R",NA,"purp",NA
51,"6_39R",NA,"purp",NA
52,"6_39R",NA,"purp",NA
53,"6_39R",NA,"purp",NA
54,"6_39R",NA,"purp",NA
55,"6_39R",NA,"purp",NA
56,"6_39R",NA,"purp",NA
57,"6_39R",NA,"purp",NA
58,"6_39R",NA,"purp",NA
59,"6_39R",NA,"purp",NA
60,"6_39R",NA,"purp",NA
61,"6_39R",NA,"purp",NA
62,"6_39R",NA,"purp",NA
63,"6_39R",NA,"purp",NA
1,"6_39R",0,"red",NA
2,"6_39R",0,"red",NA
3,"6_39R",0,"red",NA
4,"6_39R",0,"red",NA
5,"6_39R",0,"red",NA
6,"6_39R",NA,"red",NA
7,"6_39R",NA,"red",NA
8,"6_39R",NA,"red",NA
9,"6_39R",NA,"red",NA
10,"6_39R",NA,"red",NA
11,"6_39R",NA,"red",NA
12,"6_39R",NA,"red",NA
13,"6_39R",NA,"red",NA
14,"6_39R",NA,"red",NA
15,"6_39R",NA,"red",NA
16,"6_39R",NA,"red",NA
17,"6_39R",NA,"red",NA
18,"6_39R",NA,"red",NA
19,"6_39R",NA,"red",NA
20,"6_39R",NA,"red",NA
21,"6_39R",NA,"red",NA
22,"6_39R",NA,"red",NA
23,"6_39R",NA,"red",NA
24,"6_39R",NA,"red",NA
25,"6_39R",NA,"red",NA
26,"6_39R",NA,"red",NA
27,"6_39R",NA,"red",NA
28,"6_39R",NA,"red",NA
29,"6_39R",NA,"red",NA
30,"6_39R",NA,"red",NA
31,"6_39R",NA,"red",NA
32,"6_39R",NA,"red",NA
33,"6_39R",NA,"red",NA
34,"6_39R",NA,"red",NA
35,"6_39R",NA,"red",NA
36,"6_39R",NA,"red",NA
37,"6_39R",NA,"red",NA
38,"6_39R",NA,"red",NA
39,"6_39R",NA,"red",NA
40,"6_39R",NA,"red",NA
41,"6_39R",NA,"red",NA
42,"6_39R",NA,"red",NA
43,"6_39R",NA,"red",NA
44,"6_39R",NA,"red",NA
45,"6_39R",NA,"red",NA
46,"6_39R",NA,"red",NA
47,"6_39R",NA,"red",NA
48,"6_39R",NA,"red",NA
49,"6_39R",NA,"red",NA
50,"6_39R",NA,"red",NA
51,"6_39R",NA,"red",NA
52,"6_39R",NA,"red",NA
53,"6_39R",NA,"red",NA
54,"6_39R",NA,"red",NA
55,"6_39R",NA,"red",NA
56,"6_39R",NA,"red",NA
57,"6_39R",NA,"red",NA
58,"6_39R",NA,"red",NA
59,"6_39R",NA,"red",NA
60,"6_39R",NA,"red",NA
61,"6_39R",NA,"red",NA
62,"6_39R",NA,"red",NA
63,"6_39R",NA,"red",NA
1,"6_39R",0.1,"wavy",-0.350823207722812
2,"6_39R",0.1,"wavy",-0.350823207722812
3,"6_39R",0.05,"wavy",-1.22788122702984
4,"6_39R",0.15,"wavy",0.526234811584217
5,"6_39R",0.2,"wavy",1.40329283089125
6,"6_39R",NA,"wavy",NA
7,"6_39R",NA,"wavy",NA
8,"6_39R",NA,"wavy",NA
9,"6_39R",NA,"wavy",NA
10,"6_39R",NA,"wavy",NA
11,"6_39R",NA,"wavy",NA
12,"6_39R",NA,"wavy",NA
13,"6_39R",NA,"wavy",NA
14,"6_39R",NA,"wavy",NA
15,"6_39R",NA,"wavy",NA
16,"6_39R",NA,"wavy",NA
17,"6_39R",NA,"wavy",NA
18,"6_39R",NA,"wavy",NA
19,"6_39R",NA,"wavy",NA
20,"6_39R",NA,"wavy",NA
21,"6_39R",NA,"wavy",NA
22,"6_39R",NA,"wavy",NA
23,"6_39R",NA,"wavy",NA
24,"6_39R",NA,"wavy",NA
25,"6_39R",NA,"wavy",NA
26,"6_39R",NA,"wavy",NA
27,"6_39R",NA,"wavy",NA
28,"6_39R",NA,"wavy",NA
29,"6_39R",NA,"wavy",NA
30,"6_39R",NA,"wavy",NA
31,"6_39R",NA,"wavy",NA
32,"6_39R",NA,"wavy",NA
33,"6_39R",NA,"wavy",NA
34,"6_39R",NA,"wavy",NA
35,"6_39R",NA,"wavy",NA
36,"6_39R",NA,"wavy",NA
37,"6_39R",NA,"wavy",NA
38,"6_39R",NA,"wavy",NA
39,"6_39R",NA,"wavy",NA
40,"6_39R",NA,"wavy",NA
41,"6_39R",NA,"wavy",NA
42,"6_39R",NA,"wavy",NA
43,"6_39R",NA,"wavy",NA
44,"6_39R",NA,"wavy",NA
45,"6_39R",NA,"wavy",NA
46,"6_39R",NA,"wavy",NA
47,"6_39R",NA,"wavy",NA
48,"6_39R",NA,"wavy",NA
49,"6_39R",NA,"wavy",NA
50,"6_39R",NA,"wavy",NA
51,"6_39R",NA,"wavy",NA
52,"6_39R",NA,"wavy",NA
53,"6_39R",NA,"wavy",NA
54,"6_39R",NA,"wavy",NA
55,"6_39R",NA,"wavy",NA
56,"6_39R",NA,"wavy",NA
57,"6_39R",NA,"wavy",NA
58,"6_39R",NA,"wavy",NA
59,"6_39R",NA,"wavy",NA
60,"6_39R",NA,"wavy",NA
61,"6_39R",NA,"wavy",NA
62,"6_39R",NA,"wavy",NA
63,"6_39R",NA,"wavy",NA
1,"6_39R",1,"ymac",1.03208500124441
2,"6_39R",0,"ymac",-1.31356272885652
3,"6_39R",0.25,"ymac",-0.727150796331289
4,"6_39R",0.9,"ymac",0.797520228234316
5,"6_39R",0.65,"ymac",0.211108295709084
6,"6_39R",NA,"ymac",NA
7,"6_39R",NA,"ymac",NA
8,"6_39R",NA,"ymac",NA
9,"6_39R",NA,"ymac",NA
10,"6_39R",NA,"ymac",NA
11,"6_39R",NA,"ymac",NA
12,"6_39R",NA,"ymac",NA
13,"6_39R",NA,"ymac",NA
14,"6_39R",NA,"ymac",NA
15,"6_39R",NA,"ymac",NA
16,"6_39R",NA,"ymac",NA
17,"6_39R",NA,"ymac",NA
18,"6_39R",NA,"ymac",NA
19,"6_39R",NA,"ymac",NA
20,"6_39R",NA,"ymac",NA
21,"6_39R",NA,"ymac",NA
22,"6_39R",NA,"ymac",NA
23,"6_39R",NA,"ymac",NA
24,"6_39R",NA,"ymac",NA
25,"6_39R",NA,"ymac",NA
26,"6_39R",NA,"ymac",NA
27,"6_39R",NA,"ymac",NA
28,"6_39R",NA,"ymac",NA
29,"6_39R",NA,"ymac",NA
30,"6_39R",NA,"ymac",NA
31,"6_39R",NA,"ymac",NA
32,"6_39R",NA,"ymac",NA
33,"6_39R",NA,"ymac",NA
34,"6_39R",NA,"ymac",NA
35,"6_39R",NA,"ymac",NA
36,"6_39R",NA,"ymac",NA
37,"6_39R",NA,"ymac",NA
38,"6_39R",NA,"ymac",NA
39,"6_39R",NA,"ymac",NA
40,"6_39R",NA,"ymac",NA
41,"6_39R",NA,"ymac",NA
42,"6_39R",NA,"ymac",NA
43,"6_39R",NA,"ymac",NA
44,"6_39R",NA,"ymac",NA
45,"6_39R",NA,"ymac",NA
46,"6_39R",NA,"ymac",NA
47,"6_39R",NA,"ymac",NA
48,"6_39R",NA,"ymac",NA
49,"6_39R",NA,"ymac",NA
50,"6_39R",NA,"ymac",NA
51,"6_39R",NA,"ymac",NA
52,"6_39R",NA,"ymac",NA
53,"6_39R",NA,"ymac",NA
54,"6_39R",NA,"ymac",NA
55,"6_39R",NA,"ymac",NA
56,"6_39R",NA,"ymac",NA
57,"6_39R",NA,"ymac",NA
58,"6_39R",NA,"ymac",NA
59,"6_39R",NA,"ymac",NA
60,"6_39R",NA,"ymac",NA
61,"6_39R",NA,"ymac",NA
62,"6_39R",NA,"ymac",NA
63,"6_39R",NA,"ymac",NA
1,"6_45R",1.3,"cys",-0.190053680147985
2,"6_45R",0.65,"cys",-1.56266359232788
3,"6_45R",1.4,"cys",0.0211170755719979
4,"6_45R",1.75,"cys",0.76021472059194
5,"6_45R",1.85,"cys",0.971385476311924
6,"6_45R",NA,"cys",NA
7,"6_45R",NA,"cys",NA
8,"6_45R",NA,"cys",NA
9,"6_45R",NA,"cys",NA
10,"6_45R",NA,"cys",NA
11,"6_45R",NA,"cys",NA
12,"6_45R",NA,"cys",NA
13,"6_45R",NA,"cys",NA
14,"6_45R",NA,"cys",NA
15,"6_45R",NA,"cys",NA
16,"6_45R",NA,"cys",NA
17,"6_45R",NA,"cys",NA
18,"6_45R",NA,"cys",NA
19,"6_45R",NA,"cys",NA
20,"6_45R",NA,"cys",NA
21,"6_45R",NA,"cys",NA
22,"6_45R",NA,"cys",NA
23,"6_45R",NA,"cys",NA
24,"6_45R",NA,"cys",NA
25,"6_45R",NA,"cys",NA
26,"6_45R",NA,"cys",NA
27,"6_45R",NA,"cys",NA
28,"6_45R",NA,"cys",NA
29,"6_45R",NA,"cys",NA
30,"6_45R",NA,"cys",NA
31,"6_45R",NA,"cys",NA
32,"6_45R",NA,"cys",NA
33,"6_45R",NA,"cys",NA
34,"6_45R",NA,"cys",NA
35,"6_45R",NA,"cys",NA
36,"6_45R",NA,"cys",NA
37,"6_45R",NA,"cys",NA
38,"6_45R",NA,"cys",NA
39,"6_45R",NA,"cys",NA
40,"6_45R",NA,"cys",NA
41,"6_45R",NA,"cys",NA
42,"6_45R",NA,"cys",NA
43,"6_45R",NA,"cys",NA
44,"6_45R",NA,"cys",NA
45,"6_45R",NA,"cys",NA
46,"6_45R",NA,"cys",NA
47,"6_45R",NA,"cys",NA
48,"6_45R",NA,"cys",NA
49,"6_45R",NA,"cys",NA
50,"6_45R",NA,"cys",NA
51,"6_45R",NA,"cys",NA
52,"6_45R",NA,"cys",NA
53,"6_45R",NA,"cys",NA
54,"6_45R",NA,"cys",NA
55,"6_45R",NA,"cys",NA
56,"6_45R",NA,"cys",NA
57,"6_45R",NA,"cys",NA
58,"6_45R",NA,"cys",NA
59,"6_45R",NA,"cys",NA
60,"6_45R",NA,"cys",NA
61,"6_45R",NA,"cys",NA
62,"6_45R",NA,"cys",NA
63,"6_45R",NA,"cys",NA
1,"6_45R",0.1,"eis",0.153392997769474
2,"6_45R",0.05,"eis",-0.613571991077896
3,"6_45R",0.05,"eis",-0.613571991077896
4,"6_45R",0.05,"eis",-0.613571991077896
5,"6_45R",0.2,"eis",1.68732297546421
6,"6_45R",NA,"eis",NA
7,"6_45R",NA,"eis",NA
8,"6_45R",NA,"eis",NA
9,"6_45R",NA,"eis",NA
10,"6_45R",NA,"eis",NA
11,"6_45R",NA,"eis",NA
12,"6_45R",NA,"eis",NA
13,"6_45R",NA,"eis",NA
14,"6_45R",NA,"eis",NA
15,"6_45R",NA,"eis",NA
16,"6_45R",NA,"eis",NA
17,"6_45R",NA,"eis",NA
18,"6_45R",NA,"eis",NA
19,"6_45R",NA,"eis",NA
20,"6_45R",NA,"eis",NA
21,"6_45R",NA,"eis",NA
22,"6_45R",NA,"eis",NA
23,"6_45R",NA,"eis",NA
24,"6_45R",NA,"eis",NA
25,"6_45R",NA,"eis",NA
26,"6_45R",NA,"eis",NA
27,"6_45R",NA,"eis",NA
28,"6_45R",NA,"eis",NA
29,"6_45R",NA,"eis",NA
30,"6_45R",NA,"eis",NA
31,"6_45R",NA,"eis",NA
32,"6_45R",NA,"eis",NA
33,"6_45R",NA,"eis",NA
34,"6_45R",NA,"eis",NA
35,"6_45R",NA,"eis",NA
36,"6_45R",NA,"eis",NA
37,"6_45R",NA,"eis",NA
38,"6_45R",NA,"eis",NA
39,"6_45R",NA,"eis",NA
40,"6_45R",NA,"eis",NA
41,"6_45R",NA,"eis",NA
42,"6_45R",NA,"eis",NA
43,"6_45R",NA,"eis",NA
44,"6_45R",NA,"eis",NA
45,"6_45R",NA,"eis",NA
46,"6_45R",NA,"eis",NA
47,"6_45R",NA,"eis",NA
48,"6_45R",NA,"eis",NA
49,"6_45R",NA,"eis",NA
50,"6_45R",NA,"eis",NA
51,"6_45R",NA,"eis",NA
52,"6_45R",NA,"eis",NA
53,"6_45R",NA,"eis",NA
54,"6_45R",NA,"eis",NA
55,"6_45R",NA,"eis",NA
56,"6_45R",NA,"eis",NA
57,"6_45R",NA,"eis",NA
58,"6_45R",NA,"eis",NA
59,"6_45R",NA,"eis",NA
60,"6_45R",NA,"eis",NA
61,"6_45R",NA,"eis",NA
62,"6_45R",NA,"eis",NA
63,"6_45R",NA,"eis",NA
1,"6_45R",0.45,"lam",-1.54163767033205
2,"6_45R",1.35,"lam",-0.440467905809157
3,"6_45R",2.05,"lam",0.415997466597537
4,"6_45R",2.25,"lam",0.660701858713735
5,"6_45R",2.45,"lam",0.905406250829933
6,"6_45R",NA,"lam",NA
7,"6_45R",NA,"lam",NA
8,"6_45R",NA,"lam",NA
9,"6_45R",NA,"lam",NA
10,"6_45R",NA,"lam",NA
11,"6_45R",NA,"lam",NA
12,"6_45R",NA,"lam",NA
13,"6_45R",NA,"lam",NA
14,"6_45R",NA,"lam",NA
15,"6_45R",NA,"lam",NA
16,"6_45R",NA,"lam",NA
17,"6_45R",NA,"lam",NA
18,"6_45R",NA,"lam",NA
19,"6_45R",NA,"lam",NA
20,"6_45R",NA,"lam",NA
21,"6_45R",NA,"lam",NA
22,"6_45R",NA,"lam",NA
23,"6_45R",NA,"lam",NA
24,"6_45R",NA,"lam",NA
25,"6_45R",NA,"lam",NA
26,"6_45R",NA,"lam",NA
27,"6_45R",NA,"lam",NA
28,"6_45R",NA,"lam",NA
29,"6_45R",NA,"lam",NA
30,"6_45R",NA,"lam",NA
31,"6_45R",NA,"lam",NA
32,"6_45R",NA,"lam",NA
33,"6_45R",NA,"lam",NA
34,"6_45R",NA,"lam",NA
35,"6_45R",NA,"lam",NA
36,"6_45R",NA,"lam",NA
37,"6_45R",NA,"lam",NA
38,"6_45R",NA,"lam",NA
39,"6_45R",NA,"lam",NA
40,"6_45R",NA,"lam",NA
41,"6_45R",NA,"lam",NA
42,"6_45R",NA,"lam",NA
43,"6_45R",NA,"lam",NA
44,"6_45R",NA,"lam",NA
45,"6_45R",NA,"lam",NA
46,"6_45R",NA,"lam",NA
47,"6_45R",NA,"lam",NA
48,"6_45R",NA,"lam",NA
49,"6_45R",NA,"lam",NA
50,"6_45R",NA,"lam",NA
51,"6_45R",NA,"lam",NA
52,"6_45R",NA,"lam",NA
53,"6_45R",NA,"lam",NA
54,"6_45R",NA,"lam",NA
55,"6_45R",NA,"lam",NA
56,"6_45R",NA,"lam",NA
57,"6_45R",NA,"lam",NA
58,"6_45R",NA,"lam",NA
59,"6_45R",NA,"lam",NA
60,"6_45R",NA,"lam",NA
61,"6_45R",NA,"lam",NA
62,"6_45R",NA,"lam",NA
63,"6_45R",NA,"lam",NA
1,"6_45R",0.55,"mac",0.121716123890037
2,"6_45R",0.6,"mac",0.730296743340221
3,"6_45R",0.55,"mac",0.121716123890037
4,"6_45R",0.6,"mac",0.730296743340221
5,"6_45R",0.4,"mac",-1.70402573446052
6,"6_45R",NA,"mac",NA
7,"6_45R",NA,"mac",NA
8,"6_45R",NA,"mac",NA
9,"6_45R",NA,"mac",NA
10,"6_45R",NA,"mac",NA
11,"6_45R",NA,"mac",NA
12,"6_45R",NA,"mac",NA
13,"6_45R",NA,"mac",NA
14,"6_45R",NA,"mac",NA
15,"6_45R",NA,"mac",NA
16,"6_45R",NA,"mac",NA
17,"6_45R",NA,"mac",NA
18,"6_45R",NA,"mac",NA
19,"6_45R",NA,"mac",NA
20,"6_45R",NA,"mac",NA
21,"6_45R",NA,"mac",NA
22,"6_45R",NA,"mac",NA
23,"6_45R",NA,"mac",NA
24,"6_45R",NA,"mac",NA
25,"6_45R",NA,"mac",NA
26,"6_45R",NA,"mac",NA
27,"6_45R",NA,"mac",NA
28,"6_45R",NA,"mac",NA
29,"6_45R",NA,"mac",NA
30,"6_45R",NA,"mac",NA
31,"6_45R",NA,"mac",NA
32,"6_45R",NA,"mac",NA
33,"6_45R",NA,"mac",NA
34,"6_45R",NA,"mac",NA
35,"6_45R",NA,"mac",NA
36,"6_45R",NA,"mac",NA
37,"6_45R",NA,"mac",NA
38,"6_45R",NA,"mac",NA
39,"6_45R",NA,"mac",NA
40,"6_45R",NA,"mac",NA
41,"6_45R",NA,"mac",NA
42,"6_45R",NA,"mac",NA
43,"6_45R",NA,"mac",NA
44,"6_45R",NA,"mac",NA
45,"6_45R",NA,"mac",NA
46,"6_45R",NA,"mac",NA
47,"6_45R",NA,"mac",NA
48,"6_45R",NA,"mac",NA
49,"6_45R",NA,"mac",NA
50,"6_45R",NA,"mac",NA
51,"6_45R",NA,"mac",NA
52,"6_45R",NA,"mac",NA
53,"6_45R",NA,"mac",NA
54,"6_45R",NA,"mac",NA
55,"6_45R",NA,"mac",NA
56,"6_45R",NA,"mac",NA
57,"6_45R",NA,"mac",NA
58,"6_45R",NA,"mac",NA
59,"6_45R",NA,"mac",NA
60,"6_45R",NA,"mac",NA
61,"6_45R",NA,"mac",NA
62,"6_45R",NA,"mac",NA
63,"6_45R",NA,"mac",NA
1,"6_45R",0,"paras",NA
2,"6_45R",0,"paras",NA
3,"6_45R",0,"paras",NA
4,"6_45R",0,"paras",NA
5,"6_45R",0,"paras",NA
6,"6_45R",NA,"paras",NA
7,"6_45R",NA,"paras",NA
8,"6_45R",NA,"paras",NA
9,"6_45R",NA,"paras",NA
10,"6_45R",NA,"paras",NA
11,"6_45R",NA,"paras",NA
12,"6_45R",NA,"paras",NA
13,"6_45R",NA,"paras",NA
14,"6_45R",NA,"paras",NA
15,"6_45R",NA,"paras",NA
16,"6_45R",NA,"paras",NA
17,"6_45R",NA,"paras",NA
18,"6_45R",NA,"paras",NA
19,"6_45R",NA,"paras",NA
20,"6_45R",NA,"paras",NA
21,"6_45R",NA,"paras",NA
22,"6_45R",NA,"paras",NA
23,"6_45R",NA,"paras",NA
24,"6_45R",NA,"paras",NA
25,"6_45R",NA,"paras",NA
26,"6_45R",NA,"paras",NA
27,"6_45R",NA,"paras",NA
28,"6_45R",NA,"paras",NA
29,"6_45R",NA,"paras",NA
30,"6_45R",NA,"paras",NA
31,"6_45R",NA,"paras",NA
32,"6_45R",NA,"paras",NA
33,"6_45R",NA,"paras",NA
34,"6_45R",NA,"paras",NA
35,"6_45R",NA,"paras",NA
36,"6_45R",NA,"paras",NA
37,"6_45R",NA,"paras",NA
38,"6_45R",NA,"paras",NA
39,"6_45R",NA,"paras",NA
40,"6_45R",NA,"paras",NA
41,"6_45R",NA,"paras",NA
42,"6_45R",NA,"paras",NA
43,"6_45R",NA,"paras",NA
44,"6_45R",NA,"paras",NA
45,"6_45R",NA,"paras",NA
46,"6_45R",NA,"paras",NA
47,"6_45R",NA,"paras",NA
48,"6_45R",NA,"paras",NA
49,"6_45R",NA,"paras",NA
50,"6_45R",NA,"paras",NA
51,"6_45R",NA,"paras",NA
52,"6_45R",NA,"paras",NA
53,"6_45R",NA,"paras",NA
54,"6_45R",NA,"paras",NA
55,"6_45R",NA,"paras",NA
56,"6_45R",NA,"paras",NA
57,"6_45R",NA,"paras",NA
58,"6_45R",NA,"paras",NA
59,"6_45R",NA,"paras",NA
60,"6_45R",NA,"paras",NA
61,"6_45R",NA,"paras",NA
62,"6_45R",NA,"paras",NA
63,"6_45R",NA,"paras",NA
1,"6_45R",1.25,"pat",0.832618383963112
2,"6_45R",1.4,"pat",1.19995002394684
3,"6_45R",0.85,"pat",-0.14693265599349
4,"6_45R",0.6,"pat",-0.759152055966366
5,"6_45R",0.45,"pat",-1.12648369595009
6,"6_45R",NA,"pat",NA
7,"6_45R",NA,"pat",NA
8,"6_45R",NA,"pat",NA
9,"6_45R",NA,"pat",NA
10,"6_45R",NA,"pat",NA
11,"6_45R",NA,"pat",NA
12,"6_45R",NA,"pat",NA
13,"6_45R",NA,"pat",NA
14,"6_45R",NA,"pat",NA
15,"6_45R",NA,"pat",NA
16,"6_45R",NA,"pat",NA
17,"6_45R",NA,"pat",NA
18,"6_45R",NA,"pat",NA
19,"6_45R",NA,"pat",NA
